Vnum	Name	Rank	Type	BattleType	Level	ScalePct	Size	AiFlags	MountCapacity	RaceFlags	ImmuneFlags	Empire	Folder	OnClick	St	Dx	Ht	Iq	MinDamage	MaxDamage	MaxHp	RegenCycle	RegenPercent	MinGold	MaxGold	Exp	Def	AttackSpeed	MoveSpeed	AggressiveHpPct	AggressiveSight	AttackRange	DropItemGroup	ResurrectionVnum	EnchantCurse	EnchantSlow	EnchantPoison	EnchantStun	EnchantCritical	EnchantPenetrate	ResistSword	ResistTwoHanded	ResistDagger	ResistBell	ResistFan	ResistBow	ResistClaw	ResistFire	ResistElect	ResistMagic	ResistWind	ResistPoison	ResistBleeding	AttElec	AttFire	AttIce	AttWind	AttEarth	AttDark	DamMultiply	SummonVnum	DrainSp	MobColor	PolymorphItem	SkillLevel0	SkillVnum0	SkillLevel1	SkillVnum1	SkillLevel2	SkillVnum2	SkillLevel3	SkillVnum3	SkillLevel4	SkillVnum4	SpBerserk	SpStoneskin	SpGodspeed	SpDeathblow	SpRevive
396	396	S_KNIGHT	MONSTER	MAGIC	26	100			0	HUMAN	SLOW	0	bkthird	0	36	18	27	9	66	101	324	14	22	123	234	4116	31	100	150	100	2000	175	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
397	397	S_KNIGHT	MONSTER	MAGIC	28	100			0	HUMAN	SLOW	0	bkfourth	0	38	19	29	10	68	127	714	19	27	178	258	4430	33	100	150	100	2000	175	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
398	398	S_KNIGHT	MONSTER	MAGIC	31	100			0	HUMAN	SLOW	0	bkboss	0	42	21	31	10	88	107	714	19	32	156	293	4900	37	100	150	100	2000	175	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
401	401	PAWN	MONSTER	MELEE	26	100			0	HUMAN		0	thief1	0	36	18	27	9	62	75	981	6	5	78	117	2940	31	100	110	50	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-70	0	0	0	0	0	1	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
402	402	PAWN	MONSTER	MELEE	27	100			0	HUMAN		0	thief2	0	37	19	28	9	70	100	1027	8	10	80	121	3052	32	80	150	50	2000	175	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-70	0	0	0	0	0	1	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
403	403	PAWN	MONSTER	RANGE	29	100			0	HUMAN		0	thief3	0	30	39	10	10	67	82	818	6	7	171	256	3276	34	60	150	50	2000	850	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	-70	0	0	0	0	0	1	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
404	404	S_PAWN	MONSTER	POWER	30	100			0	HUMAN		0	thiefboss1	0	30	20	45	10	65	110	1411	8	12	136	204	4064	35	100	100	50	2000	175	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	1	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
405	405	S_PAWN	MONSTER	MELEE	33	100			0	HUMAN		0	thiefboss2	0	33	22	33	11	57	105	1625	6	7	148	222	4468	39	120	150	50	2000	175	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	1	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
406	406	S_PAWN	MONSTER	MELEE	35	100			0	HUMAN		0	thiefboss3	0	35	23	42	12	59	110	1736	8	12	156	234	4736	41	100	100	50	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	1	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
431	431	KNIGHT	MONSTER	MELEE	31	100			0	HUMAN	SLOW	0	thief1	0	37	25	49	12	55	101	1571	12	9	178	229	3000	37	110	100	100	2000	150	0	0	0	0	0	5	15	15	0	-5	0	0	0	0	0	0	0	0	-50	0	0	0	0	0	1	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0
432	432	KNIGHT	MONSTER	MELEE	33	100			0	HUMAN	SLOW	0	thief2	0	37	49	25	12	73	89	1733	12	9	460	522	3192	39	110	150	100	2000	150	0	0	0	0	5	0	15	15	0	-5	0	0	0	0	0	0	0	0	-50	0	0	0	0	0	1	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0
433	433	KNIGHT	MONSTER	RANGE	35	100			0	HUMAN	SLOW	0	thief3	0	38	25	50	13	59	110	1852	12	9	292	454	3384	41	70	120	100	2000	850	0	0	0	0	5	5	15	15	0	-5	0	0	0	0	0	0	0	0	-50	0	0	0	0	0	1	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0
434	434	S_KNIGHT	MONSTER	MELEE	36	100			0	HUMAN	SLOW	0	thiefboss1	0	38	50	25	13	78	95	3010	8	9	408	523	6960	42	110	120	100	2000	150	0	0	0	0	5	0	15	15	0	-5	0	0	0	0	0	0	0	0	-50	0	0	0	0	0	1	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0
435	435	S_KNIGHT	MONSTER	MELEE	38	100			0	HUMAN	SLOW	0	thiefboss2	0	26	39	51	13	63	117	3249	8	9	340	454	7344	44	110	120	100	2000	150	0	0	0	0	0	5	15	15	0	-5	0	0	0	0	0	0	0	0	-50	0	0	0	0	0	1	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0
436	436	S_KNIGHT	MONSTER	MELEE	40	100			0	HUMAN	SLOW	0	thiefboss3	0	51	26	39	13	66	122	3500	8	9	272	345	7728	46	110	120	100	2000	150	0	0	0	0	5	0	15	15	0	-5	0	0	0	0	0	0	0	0	-50	0	0	0	0	0	1	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0
451	451	PAWN	MONSTER	MELEE	26	100			0	HUMAN		0	thief1	0	36	18	27	9	74	90	785	6	5	78	117	2060	31	100	110	50	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-70	0	0	0	0	0	1	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
452	452	PAWN	MONSTER	MELEE	27	100			0	HUMAN		0	thief2	0	37	19	28	9	84	120	822	8	10	80	121	2136	32	80	150	50	2000	175	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-70	0	0	0	0	0	1	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
453	453	PAWN	MONSTER	RANGE	29	100			0	HUMAN		0	thief3	0	30	39	10	10	80	98	655	6	7	171	256	2292	34	60	150	50	2000	850	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	-70	0	0	0	0	0	1	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
454	454	S_PAWN	MONSTER	POWER	30	100			0	HUMAN		0	thiefboss1	0	30	20	45	10	78	132	1129	8	12	136	204	2844	35	100	100	50	2000	175	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	1	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
455	455	S_PAWN	MONSTER	MELEE	33	100			0	HUMAN		0	thiefboss2	0	33	22	33	11	68	126	1300	6	7	148	222	3128	39	120	150	50	2000	175	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	1	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
456	456	S_PAWN	MONSTER	MELEE	35	100			0	HUMAN		0	thiefboss3	0	35	23	42	12	71	132	1389	8	12	156	234	3316	41	100	100	50	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	1	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
491	491	S_KNIGHT	MONSTER	TANKER	32	100			0	HUMAN	STUN,SLOW,CURSE,TERROR	0	maenghwan	0	42	21	32	11	75	110	3201	9	22	246	303	14448	38	100	130	100	2000	175	0	0	0	0	0	0	5	20	0	0	0	0	0	0	0	0	0	0	-50	0	0	0	0	0	1	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0
492	492	S_KNIGHT	MONSTER	MELEE	37	100			0	HUMAN	STUN,SLOW,CURSE,TERROR	0	bou	0	48	24	36	12	62	115	3911	14	17	282	423	16688	43	100	130	100	2000	175	0	0	0	0	0	0	5	20	0	0	0	0	0	0	0	0	0	0	-50	0	0	0	0	0	1	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0
493	493	S_KNIGHT	MONSTER	POWER	39	100			0	HUMAN	STUN,SLOW,CURSE,TERROR	0	gupae	0	51	25	38	13	65	120	4219	4	12	296	445	17584	45	100	130	100	2000	175	0	0	0	0	0	0	5	20	0	0	0	0	0	0	0	0	0	0	-50	0	0	0	0	0	1	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0
494	494	S_KNIGHT	MONSTER	MELEE	45	100			0	HUMAN	STUN,SLOW,CURSE,TERROR	0	chuhen	0	57	43	29	14	72	133	5220	19	27	340	510	20272	52	100	150	100	2000	300	0	0	0	0	0	0	5	30	0	0	0	0	0	0	0	0	0	0	-50	0	0	0	0	0	1	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0
501	501	PAWN	MONSTER	MELEE	29	100			0	HUMAN	STUN	0	barbarian_infantry	0	20	39	30	10	67	82	1404	6	5	102	153	3276	36	108	150	50	2000	175	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
502	502	PAWN	MONSTER	MELEE	32	100			0	HUMAN	STUN	0	barbarian_soldier	0	32	21	42	11	71	87	1625	8	12	111	166	3612	40	108	110	50	2000	175	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503	503	S_PAWN	MONSTER	RANGE	35	100			0	HUMAN	STUN	0	barbarian_bow	0	23	46	17	12	68	102	1262	6	7	312	468	4736	43	60	120	50	2000	850	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
504	504	KNIGHT	MONSTER	MELEE	36	100			0	HUMAN	STUN	0	barbarian_knight	0	47	24	35	12	78	95	2240	8	17	260	391	8120	44	108	130	50	2000	175	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	531	KNIGHT	MONSTER	MELEE	35	100		AGGR	0	HUMAN	STUN	0	barbarian_infantry	0	41	55	28	14	76	93	1852	12	7	592	888	2052	41	110	100	100	2000	150	0	0	0	0	0	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
532	532	KNIGHT	MONSTER	MELEE	37	100		AGGR	0	HUMAN	STUN	0	barbarian_soldier	0	42	56	28	14	71	106	2002	12	7	624	936	2168	43	110	100	100	2000	150	0	0	0	5	0	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
533	533	S_KNIGHT	MONSTER	RANGE	40	100		AGGR	0	HUMAN	STUN	0	barbarian_bow	0	43	57	15	14	75	113	3500	8	7	672	1008	4688	46	70	100	100	2000	850	0	0	0	0	0	5	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
534	534	S_KNIGHT	MONSTER	MELEE	42	100		AGGR	0	HUMAN	STUN	0	barbarian_knight	0	59	29	44	15	68	126	3762	8	7	704	1056	4920	49	110	100	100	2000	150	0	0	0	0	0	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
551	551	PAWN	MONSTER	MELEE	29	100			0	HUMAN	STUN	0	barbarian_infantry	0	20	39	30	10	80	98	1123	6	5	102	153	3276	36	108	150	50	2000	175	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
552	552	PAWN	MONSTER	MELEE	32	100			0	HUMAN	STUN	0	barbarian_soldier	0	20	21	42	11	85	104	1300	8	12	111	166	3612	40	108	110	50	2000	175	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
553	553	S_PAWN	MONSTER	RANGE	35	100			0	HUMAN	STUN	0	barbarian_bow	0	32	46	17	12	82	122	1010	6	7	312	468	4736	43	60	120	50	2000	850	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
554	554	KNIGHT	MONSTER	MELEE	36	100			0	HUMAN	STUN	0	barbarian_knight	0	23	24	35	12	94	114	1792	8	17	260	391	8120	44	108	130	50	2000	175	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
591	591	BOSS	MONSTER	MELEE	42	100		AGGR	0	HUMAN	STUN,SLOW,CURSE,TERROR	0	barbarian_boss	0	40	27	54	13	68	126	125000	30	15	520	780	81120	49	100	100	100	2000	175	0	0	0	0	0	0	50	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
595	595	KNIGHT	MONSTER	RANGE	42	100		AGGR	0	HUMAN	STUN,SLOW,CURSE,TERROR	0	barbarian_bow	0	40	27	54	13	68	126	4703	30	30	520	780	25688	49	100	100	100	2000	175	0	0	0	0	0	0	50	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	13421823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
601	601	PAWN	MONSTER	MELEE	26	100			0	ORC		0	orc_soldier	0	42	28	56	14	91	111	2268	6	2	720	1080	4152	50	110	100	35	2000	150	0	0	0	0	0	5	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	13421823	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
602	602	S_PAWN	MONSTER	MELEE	29	100			0	ORC		0	orc_scouter	0	43	29	57	14	92	113	2348	6	2	736	1104	4248	51	110	100	35	2000	150	0	0	0	0	0	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	13421823	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
603	603	S_PAWN	MONSTER	MELEE	31	100			0	ORC		0	orc_knight	0	44	29	59	14	94	115	2429	6	2	752	1128	4344	52	110	100	35	2000	150	0	0	0	0	0	5	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	13421823	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
604	604	KNIGHT	MONSTER	MAGIC	33	100			0	ORC		0	orc_magician	0	45	60	30	15	96	117	2514	6	2	768	1152	4440	53	110	100	35	2000	150	0	0	0	0	0	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	13421823	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
631	631	PAWN	MONSTER	MELEE	34	100			0	ORC		0	orc_soldier	0	32	21	42	11	44	66	1390	6	5	97	146	3836	40	120	150	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
632	632	S_PAWN	MONSTER	MELEE	36	100			0	ORC		0	orc_scouter	0	28	22	45	11	80	120	1806	8	10	160	240	4872	42	100	150	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
633	633	S_PAWN	MONSTER	MELEE	39	100			0	ORC		0	orc_knight	0	25	48	43	12	80	97	2025	6	7	172	258	5276	45	100	100	100	2000	175	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
634	634	KNIGHT	MONSTER	MAGIC	40	100			0	ORC		0	orc_magician	0	37	25	50	12	81	99	2800	8	12	240	360	9016	46	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
635	635	KNIGHT	MONSTER	MELEE	44	100			0	ORC		0	orc_general	0	40	53	27	13	86	106	3228	8	12	262	393	9912	51	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0
636	636	S_KNIGHT	MONSTER	MELEE	46	100			0	ORC		0	orc_black	0	20	28	75	14	54	99	5401	9	17	347	520	20720	53	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0
637	637	S_KNIGHT	MONSTER	MELEE	49	100			0	ORC		0	orc_bigblack	0	45	30	60	15	75	138	5959	8	12	368	553	22064	56	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0
651	651	PAWN	MONSTER	MELEE	34	100			0	ORC		0	orc_soldier	0	32	21	42	11	53	79	1112	6	5	97	146	2684	40	120	150	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
652	652	S_PAWN	MONSTER	MELEE	36	100			0	ORC		0	orc_scouter	0	28	22	45	11	96	144	1445	8	10	160	240	3412	42	100	150	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
653	653	S_PAWN	MONSTER	MELEE	39	100			0	ORC		0	orc_knight	0	25	48	43	12	96	116	1620	6	7	172	258	3692	45	100	100	100	2000	175	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
654	654	KNIGHT	MONSTER	MAGIC	40	100			0	ORC		0	orc_magician	0	37	25	50	12	97	119	2240	8	12	240	360	6312	46	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
655	655	KNIGHT	MONSTER	MELEE	44	100			0	ORC		0	orc_general	0	40	53	27	13	103	127	2582	8	12	262	393	6940	51	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0
656	656	S_KNIGHT	MONSTER	MELEE	46	100			0	ORC		0	orc_black	0	20	28	75	14	65	119	4321	9	17	347	520	14504	53	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0
657	657	S_KNIGHT	MONSTER	MELEE	49	100			0	ORC		0	orc_bigblack	0	45	30	60	15	90	166	4767	8	12	368	553	15444	56	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0
691	691	BOSS	MONSTER	MELEE	50	100		AGGR	0	ORC	STUN,SLOW,CURSE,TERROR	0	orc_lord	0	48	32	63	16	79	146	310000	19	22	616	924	81688	57	100	100	100	2000	175	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	30	256	0	0	0	0	0	0	0	0	35	0	0	0	0
692	692	BOSS	MONSTER	MELEE	50	100		AGGR	0	ORC	STUN,SLOW,CURSE,TERROR	0	orc_lord	0	48	32	63	16	79	146	24618	20	20	1616	2924	30232	57	100	100	100	2000	175	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	30	256	0	0	0	0	0	0	0	0	35	0	0	0	0
693	693	KING	MONSTER	MELEE	97	100		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	ORC	STUN,SLOW,CURSE,TERROR	0	orc_lord	0	122	91	61	30	150	278	2568600	30	20	14640	26960	1425600	90	150	160	100	2000	350	0	0	0	0	0	0	15	20	30	25	30	30	30	50	25	10	10	50	10	20	10	0	0	0	0	0	0	2.0	0	10	0	0	35	256	0	0	0	0	0	0	0	0	20	20	0	30	40
701	701	PAWN	MONSTER	MELEE	35	100			0	MILGYO		0	milgyo_religionist	0	46	35	23	12	76	93	1447	8	7	109	164	3948	41	100	120	70	2000	175	0	0	0	0	0	0	0	1	0	0	1	0	0	-10	0	0	0	0	-70	0	0	0	0	0	1	0	0	1.0	0	0	13434828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
702	702	S_PAWN	MONSTER	MELEE	38	100			0	MILGYO		0	milgyo_nahan1	0	50	37	25	12	72	108	1950	8	7	184	277	4408	44	100	120	70	2000	175	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	1	0	0	1.0	0	0	13434828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
703	703	S_PAWN	MONSTER	MELEE	41	100			0	MILGYO		0	milgyo_nahan2	0	53	40	27	13	100	115	2178	8	7	197	296	4752	47	100	100	70	2000	175	0	0	0	0	0	0	5	1	0	0	1	0	0	-10	0	0	0	0	-60	0	0	0	0	0	1	0	0	1.0	0	0	13434828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
704	704	KNIGHT	MONSTER	TANKER	44	100			0	MILGYO		0	milgyo_nahan_general	0	50	42	30	14	81	121	3228	12	12	288	432	7080	51	100	120	70	2000	175	0	0	0	0	0	0	0	1	0	1	0	0	0	-10	0	0	0	0	-50	0	0	0	0	0	1	0	0	1.0	0	0	13434828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
705	705	S_PAWN	MONSTER	POWER	48	100			0	MILGYO		0	milgyo_executor	0	61	31	46	15	76	141	2769	8	7	228	343	4632	55	100	120	70	2000	175	0	0	0	0	0	0	0	1	0	-5	0	1	1	0	0	0	0	0	-60	0	0	0	0	0	1	0	0	1.0	0	0	13434828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
706	706	S_KNIGHT	MONSTER	MELEE	49	100			0	MILGYO		0	milgyo_monster1	0	62	47	31	16	99	121	5959	8	12	349	524	15760	56	100	100	70	2000	175	0	0	0	0	0	0	0	1	0	-15	0	0	0	1	0	0	0	1	-40	0	0	0	0	0	1	0	0	2.0	0	0	13434828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
707	707	S_KNIGHT	MONSTER	MAGIC	51	100			0	MILGYO		0	milgyo_monster2	0	65	48	32	16	103	125	6353	8	12	364	546	16400	58	100	100	70	2000	175	0	0	0	0	0	0	0	1	-5	0	-5	0	0	1	0	0	0	1	-40	0	0	0	0	0	1	0	0	2.0	0	0	13434828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	731	PAWN	MONSTER	MELEE	52	100			0	MILGYO	TERROR	0	milgyo_religionist	0	67	50	34	17	106	130	2621	8	7	154	231	4180	59	100	120	100	2000	175	0	0	0	0	0	0	5	5	0	0	1	0	0	-10	0	0	0	0	-70	0	0	0	0	0	1	0	0	1.0	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
732	732	S_PAWN	MONSTER	MELEE	53	100			0	MILGYO	TERROR	0	milgyo_nahan1	0	68	50	34	17	107	144	3245	8	7	250	375	5112	60	100	120	100	2000	175	0	0	0	0	0	0	5	5	0	1	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	1	0	0	1.0	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	733	S_PAWN	MONSTER	MELEE	54	100			0	MILGYO	TERROR	0	milgyo_nahan2	0	69	52	35	17	109	134	3345	8	7	255	382	5208	62	100	120	100	2000	175	0	0	0	0	0	0	5	5	0	0	1	0	0	-10	0	0	0	0	-60	0	0	0	0	0	1	0	0	1.0	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	734	KNIGHT	MONSTER	TANKER	54	100			0	MILGYO	TERROR	0	milgyo_nahan_general	0	69	52	35	17	110	146	4460	12	12	349	524	8680	62	100	120	100	2000	175	0	0	0	0	0	0	5	5	0	1	0	0	0	-10	0	0	0	0	-50	0	0	0	0	0	1	0	0	1.0	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
735	735	S_PAWN	MONSTER	POWER	55	100			0	MILGYO	TERROR	0	milgyo_executor	0	71	53	35	18	112	161	3448	8	7	259	388	5304	63	100	120	100	2000	175	0	0	0	0	0	0	5	5	0	-5	0	1	1	0	0	0	0	0	-60	0	0	0	0	0	1	0	0	1.0	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
